selected_chem	prestwick_ID	jaccard_distance	tanimoto_similarity	similarity_ranking	prestwick_chemname	target_species	measured_n_inhibited_strains	most_similar_category
Ebastine	Prestw-1378	0.927927927927928	0.072072072072072	907	Clarithromycin	bacteria	39	NA
Ebastine	Prestw-1251	0.9285714285714286	0.0714285714285714	908	Butalbital	human	0	NA
Ebastine	Prestw-540	0.9285714285714286	0.0714285714285714	908	Clorsulon	veterinary: metazoan parasites	0	NA
Ebastine	Prestw-94	0.9285714285714286	0.0714285714285714	908	Azathioprine	human	9	NA
Ebastine	Prestw-968	0.9285714285714286	0.0714285714285714	908	Decamethonium bromide	human	0	NA
Ebastine	Prestw-151	0.9292035398230089	0.07079646017699115	912	Erythromycin	bacteria	37	NA
Ebastine	Prestw-347	0.9294117647058824	0.07058823529411762	913	Thioguanosine	human	3	NA
Ebastine	Prestw-557	0.9296875	0.0703125	914	Dirithromycin	bacteria	37	NA
Ebastine	Prestw-38	0.9298245614035088	0.07017543859649122	915	Hexamethonium dibromide dihydrate	not a drug	0	NA
Ebastine	Prestw-248	0.9305555555555556	0.06944444444444442	916	Clonidine hydrochloride	human	0	NA
Ebastine	Prestw-37	0.9305555555555556	0.06944444444444442	916	Pyrimethamine	protozoa	19	NA
Ebastine	Prestw-7	0.9305555555555556	0.06944444444444442	916	Amiloride hydrochloride dihydrate	human	0	NA
Ebastine	Prestw-709	0.9305555555555556	0.06944444444444442	916	Trioxsalen	human	0	NA
Ebastine	Prestw-321	0.931372549019608	0.06862745098039202	920	Streptomycin sulfate	bacteria	1	NA
Ebastine	Prestw-775	0.9315068493150684	0.06849315068493156	921	Sulfamethazine sodium salt	bacteria	0	NA
Ebastine	Prestw-87	0.9315068493150684	0.06849315068493156	921	Diazoxide	human	0	NA
Ebastine	Prestw-1499	0.9333333333333332	0.06666666666666676	923	Fomepizole	human	0	NA
Ebastine	Prestw-35	0.9333333333333332	0.06666666666666676	923	Dapsone	bacteria	0	NA
Ebastine	Prestw-742	0.9333333333333332	0.06666666666666676	923	Sulfamethizole	bacteria	0	NA
Ebastine	Prestw-334	0.9342105263157896	0.0657894736842104	926	Sulfisoxazole	bacteria	0	NA
Ebastine	Prestw-729	0.9344262295081968	0.06557377049180324	927	Sulfanilamide	bacteria	0	NA
Ebastine	Prestw-251	0.935064935064935	0.06493506493506496	928	Chlorothiazide	human	0	NA
Ebastine	Prestw-28	0.935483870967742	0.06451612903225801	929	Ethambutol dihydrochloride	bacteria	0	NA
Ebastine	Prestw-1086	0.9365079365079364	0.0634920634920636	930	D-cycloserine	bacteria	0	NA
Ebastine	Prestw-1089	0.9365079365079364	0.0634920634920636	930	(S)-(-)-Cycloserine	bacteria	1	NA
Ebastine	Prestw-1331	0.9365079365079364	0.0634920634920636	930	Rimantadine Hydrochloride	viruses	0	NA
Ebastine	Prestw-884	0.9365079365079364	0.0634920634920636	930	Meglumine	protozoa	0	NA
Ebastine	Prestw-1472	0.9375	0.0625	934	Hexachlorophene	antiseptic	38	NA
Ebastine	Prestw-1023	0.9384615384615383	0.06153846153846165	935	Isometheptene mucate	human	0	NA
Ebastine	Prestw-43	0.9393939393939394	0.06060606060606055	936	Betazole hydrochloride	human	0	NA
Ebastine	Prestw-934	0.9393939393939394	0.06060606060606055	936	Flucytosine	fungi	3	NA
Ebastine	Prestw-972	0.9402985074626866	0.05970149253731338	938	THIP Hydrochloride	not a drug	0	NA
Ebastine	Prestw-631	0.9411764705882352	0.05882352941176483	939	Thiamine hydrochloride	human	1	NA
Ebastine	Prestw-26	0.9418604651162792	0.05813953488372081	940	Cimetidine	human	0	NA
Ebastine	Prestw-1269	0.9420289855072465	0.05797101449275355	941	Haloprogin	fungi	7	NA
Ebastine	Prestw-1489	0.9420289855072465	0.05797101449275355	941	Amifostine	human	0	NA
Ebastine	Prestw-1481	0.943661971830986	0.05633802816901401	943	Cyclophosphamide	human	0	NA
Ebastine	Prestw-800	0.943661971830986	0.05633802816901401	943	Amrinone	human	0	NA
Ebastine	Prestw-835	0.9454545454545454	0.054545454545454564	945	Tetrahydroxy-1,4-quinone monohydrate	not a drug	1	NA
Ebastine	Prestw-16	0.9466666666666668	0.05333333333333323	946	Sulfathiazole	bacteria	0	NA
Ebastine	Prestw-715	0.9466666666666668	0.05333333333333323	946	Sulfachloropyridazine	veterinary: infections	0	NA
Ebastine	Prestw-1381	0.9473684210526316	0.05263157894736836	948	Clodronate	human	0	NA
Ebastine	Prestw-1487	0.95	0.050000000000000044	949	Mesna	human	0	NA
Ebastine	Prestw-1087	0.9508196721311476	0.0491803278688524	950	2-Chloropyrazine	not a drug	0	NA
Ebastine	Prestw-97	0.9508196721311476	0.0491803278688524	950	Disulfiram	metazoan parasites	3	NA
Ebastine	Prestw-829	0.9516129032258064	0.048387096774193616	952	Dimethadione	human	0	NA
Ebastine	Prestw-4	0.9523809523809524	0.04761904761904756	953	Metformin hydrochloride	human	0	NA
Ebastine	Prestw-978	0.953846153846154	0.04615384615384599	954	Memantine Hydrochloride	human	0	NA
Ebastine	Prestw-328	0.9571428571428572	0.042857142857142816	955	Zoxazolamine	not a drug	1	NA
Ebastine	Prestw-946	0.9649122807017544	0.03508771929824561	956	Altretamine	human	0	NA
Ebastine	Prestw-1387	0.9655172413793104	0.03448275862068961	957	Tetraethylenepentamine pentahydrochloride	not a drug	1	NA
Elvitegravir	Prestw-1303	0.7	0.30000000000000004	1	Pefloxacine	bacteria	25	Antibiotic
Elvitegravir	Prestw-221	0.7037037037037037	0.2962962962962963	2	Norfloxacin	bacteria	27	NA
Elvitegravir	Prestw-193	0.7105263157894737	0.2894736842105263	3	Oxolinic acid	bacteria	7	NA
Elvitegravir	Prestw-1414	0.7160493827160493	0.28395061728395066	4	Fleroxacin	bacteria	13	NA
Elvitegravir	Prestw-380	0.7362637362637363	0.2637362637362637	5	Clebopride maleate	human	0	NA
Elvitegravir	Prestw-204	0.7375	0.26249999999999996	6	Flumequine	bacteria	29	NA
Elvitegravir	Prestw-113	0.7411764705882353	0.2588235294117647	7	Ciprofloxacin hydrochloride monohydrate	bacteria	39	NA
Elvitegravir	Prestw-1265	0.7444444444444445	0.25555555555555554	8	Gatifloxacin	bacteria	39	NA
Elvitegravir	Prestw-238	0.75	0.25	9	Lomefloxacin hydrochloride	bacteria	28	NA
Elvitegravir	Prestw-272	0.75	0.25	9	Indomethacin	human	0	NA
Elvitegravir	Prestw-805	0.7560975609756098	0.24390243902439024	11	Piromidic acid	bacteria	1	NA
Elvitegravir	Prestw-175	0.7564102564102564	0.2435897435897436	12	Aceclofenac	human	0	NA
Elvitegravir	Prestw-296	0.7666666666666667	0.23333333333333328	13	Acemetacin	human	0	NA
Elvitegravir	Prestw-205	0.7702702702702703	0.22972972972972971	14	Tolfenamic acid	human	14	Non-antibiotic with BSA
Elvitegravir	Prestw-430	0.7722772277227723	0.2277227722772277	15	Cisapride	human	1	NA
Elvitegravir	Prestw-237	0.7777777777777778	0.2222222222222222	16	Ofloxacin	bacteria	26	NA
Elvitegravir	Prestw-897	0.7790697674418605	0.22093023255813948	17	Pipemidic acid	bacteria	6	NA
Elvitegravir	Prestw-1416	0.7804878048780488	0.2195121951219512	18	Flubendazol	metazoan parasites	0	NA
Elvitegravir	Prestw-1207	0.782608695652174	0.21739130434782605	19	Acetylsalicylic acid	human	0	NA
Elvitegravir	Prestw-887	0.7837837837837838	0.21621621621621623	20	Oxybenzone	not a drug	0	NA
Elvitegravir	Prestw-242	0.7849462365591398	0.21505376344086025	21	Flavoxate hydrochloride	human	0	NA
Elvitegravir	Prestw-209	0.7857142857142857	0.2142857142857143	22	Metoclopramide monohydrochloride	human	0	NA
Elvitegravir	Prestw-500	0.7866666666666666	0.21333333333333337	23	Ethamivan	human	0	NA
Elvitegravir	Prestw-528	0.7866666666666666	0.21333333333333337	23	Triflusal	human	1	NA
Elvitegravir	Prestw-594	0.7894736842105263	0.21052631578947367	25	Diclofenac sodium	human	3	NA
Elvitegravir	Prestw-217	0.7901234567901234	0.2098765432098766	26	Mebendazole	metazoan parasites	0	NA
Elvitegravir	Prestw-744	0.7916666666666666	0.20833333333333337	27	Flunixin meglumine	veterinary: host animal	4	NA
Elvitegravir	Prestw-776	0.7916666666666666	0.20833333333333337	27	Guaifenesin	human	0	NA
Elvitegravir	Prestw-780	0.7926829268292683	0.20731707317073167	29	Cinoxacin	bacteria	5	NA
Elvitegravir	Prestw-932	0.7934782608695652	0.2065217391304348	30	S(-)Eticlopride hydrochloride	not a drug	0	NA
Elvitegravir	Prestw-98	0.7945205479452054	0.20547945205479456	31	Acetylsalicylsalicylic acid	not a drug	0	NA
Elvitegravir	Prestw-478	0.7951807228915663	0.20481927710843373	32	Felodipine	human	18	NA
Elvitegravir	Prestw-1104	0.7978723404255319	0.2021276595744681	33	Clonixin Lysinate	human	0	NA
Elvitegravir	Prestw-1325	0.8	0.19999999999999996	34	Raclopride	not a drug	1	NA
Elvitegravir	Prestw-1343	0.8	0.19999999999999996	34	Sparfloxacin	bacteria	36	NA
Elvitegravir	Prestw-288	0.8	0.19999999999999996	34	Spiperone	human	3	NA
Elvitegravir	Prestw-341	0.8	0.19999999999999996	34	Furosemide	human	0	NA
Elvitegravir	Prestw-503	0.8023255813953488	0.19767441860465118	38	Cetirizine dihydrochloride	human	0	NA
Elvitegravir	Prestw-426	0.8024691358024691	0.19753086419753085	39	Buflomedil hydrochloride	human	0	NA
Elvitegravir	Prestw-184	0.8026315789473685	0.19736842105263153	40	Methocarbamol	human	0	NA
Elvitegravir	Prestw-917	0.8026315789473685	0.19736842105263153	40	Flurbiprofen	human	0	NA
Elvitegravir	Prestw-392	0.8041237113402062	0.19587628865979378	42	Ketanserin tartrate hydrate	human	0	NA
Elvitegravir	Prestw-398	0.8041237113402062	0.19587628865979378	42	Oxantel pamoate	metazoan parasites	0	NA
Elvitegravir	Prestw-559	0.8043478260869565	0.19565217391304346	44	DO 897/99	not a drug	3	NA
Elvitegravir	Prestw-539	0.8055555555555556	0.19444444444444442	45	Thiocolchicoside	human	0	NA
Elvitegravir	Prestw-293	0.8064516129032258	0.19354838709677424	46	Glafenine hydrochloride	human	1	NA
Elvitegravir	Prestw-310	0.8064516129032258	0.19354838709677424	46	Mebeverine hydrochloride	human	0	NA
Elvitegravir	Prestw-797	0.8064516129032258	0.19354838709677424	46	Methotrimeprazine maleat salt	human	2	NA
Elvitegravir	Prestw-311	0.8068181818181818	0.19318181818181823	49	Ifenprodil tartrate	human	0	NA
Elvitegravir	Prestw-975	0.8068181818181818	0.19318181818181823	49	Naftopidil dihydrochloride	human	4	NA
Elvitegravir	Prestw-1080	0.8072289156626506	0.19277108433734935	51	Methiazole	human	2	NA
Elvitegravir	Prestw-191	0.8072289156626506	0.19277108433734935	51	Midodrine hydrochloride	human	0	NA
Elvitegravir	Prestw-947	0.8085106382978723	0.19148936170212771	53	Prazosin hydrochloride	human	0	NA
Elvitegravir	Prestw-367	0.8089887640449438	0.1910112359550562	54	Benfluorex hydrochloride	human	10	NA
Elvitegravir	Prestw-236	0.8095238095238095	0.19047619047619047	55	Dilazep dihydrochloride	human	0	NA
Elvitegravir	Prestw-219	0.8108108108108109	0.18918918918918914	56	Ketoprofen	human	0	NA
Elvitegravir	Prestw-339	0.8108108108108109	0.18918918918918914	56	Guanfacine hydrochloride	human	0	NA
Elvitegravir	Prestw-898	0.8108108108108109	0.18918918918918914	56	Dioxybenzone	not a drug	0	NA
Elvitegravir	Prestw-1069	0.8115942028985508	0.18840579710144922	59	Mesalamine	human	0	NA
Elvitegravir	Prestw-1202	0.8115942028985508	0.18840579710144922	59	4-aminosalicylic acid	bacteria	0	NA
Elvitegravir	Prestw-133	0.8117647058823529	0.18823529411764706	61	Hydroxyzine dihydrochloride	human	1	NA
Elvitegravir	Prestw-936	0.8117647058823529	0.18823529411764706	61	Bephenium hydroxynaphthoate	metazoan parasites	0	NA
Elvitegravir	Prestw-318	0.8125	0.1875	63	Quinacrine dihydrochloride dihydrate	protozoa	10	NA
Elvitegravir	Prestw-47	0.8125	0.1875	63	Ticlopidine hydrochloride	human	0	NA
Elvitegravir	Prestw-58	0.8125	0.1875	63	Oxethazaine	human	31	NA
Elvitegravir	Prestw-1346	0.8131868131868132	0.18681318681318682	66	Sumatriptan succinate	human	1	NA
Elvitegravir	Prestw-363	0.8131868131868132	0.18681318681318682	66	Colchicine	human	1	NA
Elvitegravir	Prestw-971	0.8131868131868132	0.18681318681318682	66	Remoxipride Hydrochloride	human	0	NA
Elvitegravir	Prestw-45	0.8133333333333334	0.18666666666666665	69	Naproxen	human	0	NA
Elvitegravir	Prestw-1334	0.8148148148148148	0.18518518518518523	70	Rivastigmine	human	1	NA
Elvitegravir	Prestw-259	0.8148148148148148	0.18518518518518523	70	Ethacrynic acid	human	12	NA
Elvitegravir	Prestw-132	0.8152173913043478	0.18478260869565222	72	Loxapine succinate	human	8	NA
Elvitegravir	Prestw-905	0.8152173913043478	0.18478260869565222	72	Urapidil hydrochloride	human	0	NA
Elvitegravir	Prestw-1268	0.8153846153846154	0.18461538461538463	74	Guaiacol	human	0	NA
Elvitegravir	Prestw-1295	0.8160919540229885	0.1839080459770115	75	Itopride	human	0	NA
Elvitegravir	Prestw-216	0.8160919540229885	0.1839080459770115	75	Tiapride hydrochloride	human	0	NA
Elvitegravir	Prestw-408	0.8172043010752689	0.18279569892473113	77	Butoconazole nitrate	fungi	23	NA
Elvitegravir	Prestw-548	0.8172043010752689	0.18279569892473113	77	Chloroquine diphosphate	protozoa	0	NA
Elvitegravir	Prestw-56	0.8172043010752689	0.18279569892473113	77	Sulpiride	human	0	NA
Elvitegravir	Prestw-1112	0.8181818181818182	0.18181818181818177	80	Procarbazine hydrochloride	human	0	NA
Elvitegravir	Prestw-504	0.8181818181818182	0.18181818181818177	80	Etifenin	human	0	NA
Elvitegravir	Prestw-73	0.8181818181818182	0.18181818181818177	80	Sulindac	human	0	NA
Elvitegravir	Prestw-80	0.8181818181818182	0.18181818181818177	80	Trimethobenzamide hydrochloride	human	0	NA
Elvitegravir	Prestw-96	0.8181818181818182	0.18181818181818177	80	Guanabenz acetate	human	0	NA
Elvitegravir	Prestw-1217	0.8191489361702128	0.18085106382978722	85	Amisulpride	human	0	NA
Elvitegravir	Prestw-360	0.8191489361702128	0.18085106382978722	85	Droperidol	human	1	NA
Elvitegravir	Prestw-1041	0.8192771084337349	0.1807228915662651	87	Etomidate	human	4	NA
Elvitegravir	Prestw-233	0.8192771084337349	0.1807228915662651	87	Hyoscyamine (L)	human	1	NA
Elvitegravir	Prestw-779	0.8192771084337349	0.1807228915662651	87	Zomepirac sodium salt	human	0	NA
Elvitegravir	Prestw-815	0.8194444444444444	0.18055555555555558	90	Fosfosal	human	0	NA
Elvitegravir	Prestw-231	0.8202247191011236	0.1797752808988764	91	Etodolac	human	0	NA
Elvitegravir	Prestw-197	0.8205128205128205	0.17948717948717952	92	Metaraminol bitartrate	human	0	NA
Elvitegravir	Prestw-816	0.8205128205128205	0.17948717948717952	92	Suprofen	human	0	NA
Elvitegravir	Prestw-1059	0.8214285714285714	0.1785714285714286	94	Propoxycaine hydrochloride	human	0	NA
Elvitegravir	Prestw-42	0.8214285714285714	0.1785714285714286	94	Moxisylyte hydrochoride	human	0	NA
Elvitegravir	Prestw-90	0.8214285714285714	0.1785714285714286	94	Pindolol	human	0	NA
Elvitegravir	Prestw-277	0.8222222222222222	0.1777777777777778	97	Labetalol hydrochloride	human	1	NA
Elvitegravir	Prestw-249	0.8227848101265823	0.17721518987341767	98	Bupropion hydrochloride	human	0	NA
Elvitegravir	Prestw-549	0.8227848101265823	0.17721518987341767	98	Trimetazidine dihydrochloride	human	0	NA
Elvitegravir	Prestw-754	0.8227848101265823	0.17721518987341767	98	Fenoprofen calcium salt dihydrate	human	0	NA
Elvitegravir	Prestw-910	0.8227848101265823	0.17721518987341767	98	Nisoxetine hydrochloride	not a drug	0	NA
Elvitegravir	Prestw-859	0.8229166666666666	0.17708333333333337	102	Fluvastatin sodium salt	human	0	NA
Elvitegravir	Prestw-456	0.8230088495575221	0.17699115044247793	103	Meclocycline sulfosalicylate	bacteria	40	NA
Elvitegravir	Prestw-297	0.8235294117647058	0.17647058823529416	104	Benzydamine hydrochloride	human	2	NA
Elvitegravir	Prestw-812	0.8235294117647058	0.17647058823529416	104	Cromolyn disodium salt	human	0	NA
Elvitegravir	Prestw-381	0.8241758241758241	0.17582417582417587	106	Lidoflazine	human	6	NA
Elvitegravir	Prestw-1027	0.8243243243243243	0.17567567567567566	107	Tocainide hydrochloride	human	0	NA
Elvitegravir	Prestw-1471	0.8243243243243243	0.17567567567567566	107	Amfepramone hydrochloride	human	0	NA
Elvitegravir	Prestw-1284	0.8247422680412371	0.17525773195876293	109	Hydroxychloroquine sulfate	protozoa	0	NA
Elvitegravir	Prestw-203	0.825	0.17500000000000004	110	Flufenamic acid	human	7	NA
Elvitegravir	Prestw-1011	0.8252427184466019	0.1747572815533981	111	Flucloxacillin sodium	bacteria	28	NA
Elvitegravir	Prestw-1498	0.8255813953488372	0.17441860465116277	112	Camylofine chlorhydrate	human	0	NA
Elvitegravir	Prestw-210	0.8255813953488372	0.17441860465116277	112	Fenbendazole	metazoan parasites	3	NA
Elvitegravir	Prestw-457	0.8255813953488372	0.17441860465116277	112	Meclozine dihydrochloride	human	22	NA
Elvitegravir	Prestw-704	0.8255813953488372	0.17441860465116277	112	Bromopride	human	0	NA
Elvitegravir	Prestw-877	0.8255813953488372	0.17441860465116277	112	Scopolamine hydrochloride	human	0	NA
Elvitegravir	Prestw-455	0.8260869565217391	0.17391304347826086	117	Mebhydroline 1,5-naphtalenedisulfonate	human	4	NA
Elvitegravir	Prestw-576	0.8260869565217391	0.17391304347826086	117	Acetopromazine maleate salt	human	4	NA
Elvitegravir	Prestw-76	0.8260869565217391	0.17391304347826086	117	Dibucaine	human	1	NA
Elvitegravir	Prestw-271	0.826530612244898	0.173469387755102	120	Vincamine	human	0	NA
Elvitegravir	Prestw-314	0.826530612244898	0.173469387755102	120	Enalapril maleate	human	0	NA
Elvitegravir	Prestw-377	0.826530612244898	0.173469387755102	120	Nafronyl oxalate	human	0	NA
Elvitegravir	Prestw-275	0.8271604938271605	0.1728395061728395	123	Fenofibrate	human	5	NA
Elvitegravir	Prestw-944	0.8271604938271605	0.1728395061728395	123	Phenoxybenzamine hydrochloride	human	1	NA
Elvitegravir	Prestw-626	0.8275862068965517	0.1724137931034483	125	Racecadotril	human	0	NA
Elvitegravir	Prestw-658	0.8275862068965517	0.1724137931034483	125	Suxibuzone	human	0	NA
Elvitegravir	Prestw-929	0.8275862068965517	0.1724137931034483	125	Ketorolac tromethamine	human	0	NA
Elvitegravir	Prestw-484	0.8279569892473119	0.17204301075268813	128	Benperidol	human	0	NA
Elvitegravir	Prestw-915	0.8279569892473119	0.17204301075268813	128	Lorglumide sodium salt	not a drug	1	NA
Elvitegravir	Prestw-54	0.8289473684210527	0.17105263157894735	130	Mefenamic acid	human	0	NA
Elvitegravir	Prestw-616	0.8292682926829268	0.1707317073170732	131	Demecarium bromide	human	2	NA
Elvitegravir	Prestw-977	0.8292682926829268	0.1707317073170732	131	Zardaverine	not a drug	0	NA
Elvitegravir	Prestw-115	0.8295454545454546	0.17045454545454541	133	Haloperidol	human	2	NA
Elvitegravir	Prestw-565	0.8295454545454546	0.17045454545454541	133	Atropine sulfate monohydrate	human	0	NA
Elvitegravir	Prestw-265	0.8297872340425532	0.17021276595744683	135	Dimenhydrinate	human	0	NA
Elvitegravir	Prestw-428	0.8297872340425532	0.17021276595744683	135	Roxatidine Acetate HCl	human	0	NA
Elvitegravir	Prestw-723	0.8297872340425532	0.17021276595744683	135	Phenethicillin potassium salt	bacteria	35	NA
Elvitegravir	Prestw-1194	0.8311688311688312	0.16883116883116878	138	Thimerosal	antiseptic	36	NA
Elvitegravir	Prestw-535	0.8311688311688312	0.16883116883116878	138	Methoxamine hydrochloride	human	0	NA
Elvitegravir	Prestw-1363	0.8313253012048193	0.1686746987951807	140	Warfarin	human	0	NA
Elvitegravir	Prestw-180	0.8313253012048193	0.1686746987951807	140	Flutamide	human	1	NA
Elvitegravir	Prestw-206	0.8313253012048193	0.1686746987951807	140	Meclofenamic acid sodium salt monohydrate	human	10	NA
Elvitegravir	Prestw-632	0.8313253012048193	0.1686746987951807	140	Dipivefrin hydrochloride	human	0	NA
Elvitegravir	Prestw-1078	0.8314606741573034	0.1685393258426966	144	Benzylpenicillin sodium	bacteria	38	NA
Elvitegravir	Prestw-226	0.8314606741573034	0.1685393258426966	144	Griseofulvin	fungi	0	NA
Elvitegravir	Prestw-232	0.8314606741573034	0.1685393258426966	144	Scopolamin-N-oxide hydrobromide	human	0	NA
Elvitegravir	Prestw-900	0.8314606741573034	0.1685393258426966	144	Methylatropine nitrate	human	0	NA
Elvitegravir	Prestw-316	0.8316831683168316	0.16831683168316836	148	Glibenclamide	human	0	NA
Elvitegravir	Prestw-218	0.8333333333333334	0.16666666666666663	149	Fenbufen	human	2	NA
Elvitegravir	Prestw-228	0.8333333333333334	0.16666666666666663	149	Tropicamide	human	0	NA
Elvitegravir	Prestw-240	0.8333333333333334	0.16666666666666663	149	Proglumide	human	1	NA
Elvitegravir	Prestw-241	0.8333333333333334	0.16666666666666663	149	Mexiletine hydrochloride	human	0	NA
Elvitegravir	Prestw-255	0.8333333333333334	0.16666666666666663	149	Niflumic acid	human	0	NA
Elvitegravir	Prestw-264	0.8333333333333334	0.16666666666666663	149	Dyclonine hydrochloride	human	0	NA
Elvitegravir	Prestw-312	0.8333333333333334	0.16666666666666663	149	Flunarizine dihydrochloride	human	5	NA
Elvitegravir	Prestw-39	0.8333333333333334	0.16666666666666663	149	Diflunisal	human	0	NA
Elvitegravir	Prestw-416	0.8333333333333334	0.16666666666666663	149	Bacampicillin hydrochloride	bacteria	29	NA
Elvitegravir	Prestw-633	0.8333333333333334	0.16666666666666663	149	Thiorphan	human	0	NA
